Round,HomeTeam,AwayTeam,Home01_No,Home01_Name,Home02_No,Home02_Name,Home03_No,Home03_Name,Home04_No,Home04_Name,Home05_No,Home05_Name,Home06_No,Home06_Name,Home07_No,Home07_Name,Home08_No,Home08_Name,Home09_No,Home09_Name,Home10_No,Home10_Name,Home11_No,Home11_Name,Away01_No,Away01_Name,Away02_No,Away02_Name,Away03_No,Away03_Name,Away04_No,Away04_Name,Away05_No,Away05_Name,Away06_No,Away06_Name,Away07_No,Away07_Name,Away08_No,Away08_Name,Away09_No,Away09_Name,Away10_No,Away10_Name,Away11_No,Away11_Name
16,Crystal Palace,Everton,13,Vicente Guaita,2,Joel Ward,5,James Tomkins,6,Marc Guehi,3,Tyrick Mitchell,23,Conor Gallagher,12,Will Hughes,8,Cheikhou Kouyaté,9,Jordan Ayew,22,Odsonne Edouard,11,Wilfried Zaha,7,Richarlison,11,Demarai Gray,21,André Gomes,16,Abdoulaye Doucouré,14,Andros Townsend,8,Fabian Delph,22,Ben Godfrey,5,Michael Keane,4,Mason Holgate,23,Seamus Coleman,1,Jordan Pickford
16,Brighton & Hove Albion,Tottenham Hotspur,1,Robert Sánchez,34,Joel Veltman,24,Shane Duffy,5,Lewis Dunk,3,Marc Cucurella,13,Pascal Gross,8,Yves Bissouma,20,Solly March,10,Alexis Mac Allister,11,Leandro Trossard,9,Neal Maupay,10,Harry Kane,7,Heung-Min Son,21,Dejan Kulusevski,3,Sergio Reguilon,5,Pierre-Emile Højbjerg,30,Rodrigo Bentancur,2,Matt Doherty,33,Ben Davies,15,Eric Dier,4,Cristian Romero,1,Hugo Lloris
17,Norwich City,Aston Villa,1,Tim Krul,2,Max Aarons,15,Ozan Kabak,4,Ben Gibson,21,Brandon Williams,19,Jacob Lungi Sørensen,8,Billy Gilmour,23,Kenny McLean,11,Przemyslaw Placheta,22,Teemu Pukki,14,Todd Cantwell,18,Ashley Young,11,Ollie Watkins,10,Emiliano Buendia,41,Jacob Ramsey,6,Douglas Luiz,7,John McGinn,3,Matt Targett,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,1,Emiliano Martinez
17,Manchester City,Leeds United,31,Ederson Moraes,5,John Stones,3,Ruben Dias,14,Aymeric Laporte,11,Oleksandr Zinchenko,16,Rodri,26,Riyad Mahrez,20,Bernardo Silva,10,Jack Grealish,17,Kevin De Bruyne,47,Phil Foden,20,Daniel James,22,Jack Harrison,11,Tyler Roberts,10,Raphinha,4,Adam Forshaw,15,Stuart Dallas,3,Junior Firpo,14,Diego Llorente,2,Luke Ayling,46,Jamie Shackleton,1,Illan Meslier
17,Brighton & Hove Albion,Wolverhampton Wanderers,1,Robert Sánchez,2,Tariq Lamptey,34,Joel Veltman,33,Daniel Burn,3,Marc Cucurella,8,Yves Bissouma,15,Jakub Moder,11,Leandro Trossard,12,Enock Mwepu,20,Solly March,7,Aaron Connolly,10,Daniel Podence,26,Hee-Chan Hwang,11,Trincao,5,Fernando Marcal,28,Joao Moutinho,8,Ruben Neves,22,Nélson Semedo,27,Romain Saiss,16,Conor Coady,23,Max Kilman,1,José Sá
17,Crystal Palace,Southampton,1,Jack Butland,2,Joel Ward,5,James Tomkins,6,Marc Guehi,3,Tyrick Mitchell,23,Conor Gallagher,12,Will Hughes,8,Cheikhou Kouyaté,9,Jordan Ayew,22,Odsonne Edouard,11,Wilfried Zaha,23,Nathan Tella,18,Armando Broja,11,Nathan Redmond,20,William Smallbone,6,Oriol Romeu,8,James Ward-Prowse,2,Kyle Walker-Peters,22,Mohammed Salisu,4,Lyanco,21,Valentino Livramento,13,Wilfredo Caballero
17,Arsenal,West Ham United,32,Aaron Ramsdale,18,Takehiro Tomiyasu,4,Ben White,6,Gabriel,3,Kieran Tierney,7,Bukayo Saka,5,Thomas Partey,34,Granit Xhaka,35,Gabriel Martinelli,8,Martin Ødegaard,9,Alexandre Lacazette,9,Michail Antonio,10,Manuel Lanzini,8,Pablo Fornals,20,Jarrod Bowen,41,Declan Rice,28,Tomas Soucek,26,Arthur Masuaku,23,Issa Diop,15,Craig Dawson,5,Vladimir Coufal,1,Lukasz Fabianski
17,Chelsea,Everton,16,Edouard Mendy,28,César Azpilicueta,6,Thiago Silva,2,Antonio Rüdiger,24,Reece James,12,Ruben Loftus-Cheek,5,Jorginho,3,Marcos Alonso,19,Mason Mount,22,Hakim Ziyech,10,Christian Pulisic,50,Ellis Simms,24,Anthony Gordon,17,Alex Iwobi,22,Ben Godfrey,21,André Gomes,16,Abdoulaye Doucouré,2,Jonjoe Kenny,32,Jarrad Branthwaite,5,Michael Keane,4,Mason Holgate,1,Jordan Pickford
17,Liverpool,Newcastle United,1,Alisson Becker,66,Trent Alexander-Arnold,32,Joel Matip,5,Ibrahima Konaté,26,Andrew Robertson,15,Alex Oxlade-Chamberlain,14,Jordan Henderson,6,Thiago Alcántara,11,Mohamed Salah,20,Diogo Jota,10,Sadio Mané,10,Allan Saint-Maximin,7,Joelinton,21,Ryan Fraser,14,Isaac Hayden,8,Jonjo Shelvey,23,Jacob Murphy,12,Jamal Lewis,6,Jamaal Lascelles,5,Fabian Schär,19,Javier Manquillo,1,Martin Dubravka
17,Leicester City,Tottenham Hotspur,1,Kasper Schmeichel,20,Hamza Choudhury,4,Caglar Söyüncü,23,Jannik Vestergaard,11,Marc Albrighton,10,James Maddison,8,Youri Tielemans,22,Kiernan Dewsbury-Hall,33,Luke Thomas,29,Patson Daka,37,Ademola Lookman,27,Lucas Moura,10,Harry Kane,5,Pierre-Emile Højbjerg,8,Harry Winks,29,Oliver Skipp,3,Sergio Reguilon,33,Ben Davies,6,Davinson Sánchez,25,Japhet Tanganga,12,Emerson Royal,1,Hugo Lloris
17,Brentford,Manchester United,49,Jonas Lössl,5,Ethan Pinnock,18,Pontus Jansson,29,Mads Bech,30,Mads Roerslev,8,Mathias Jensen,6,Christian Nørgaard,27,Vitaly Janelt,7,Sergi Canos,17,Ivan Toney,19,Bryan Mbeumo,7,Cristiano Ronaldo,36,Anthony Elanga,18,Bruno Fernandes,11,Mason Greenwood,17,Fred,39,Scott McTominay,27,Alex Telles,19,Raphaël Varane,2,Victor Nilsson Lindelöf,20,Diogo Dalot,1,David De Gea
17,Burnley,Watford,1,Nick Pope,14,Connor Roberts,5,James Tarkowski,6,Ben Mee,23,Erik Pieters,17,Aaron Lennon,18,Ashley Westwood,16,Dale Stephens,11,Dwight McNeil,20,Maxwel Cornet,9,Wout Weghorst,7,Joshua King,10,Joao Pedro,12,Ken Sema,39,Edo Kayembe,19,Moussa Sissoko,33,Juraj Kucka,14,Hassane Kamara,22,Samir,15,Craig Cathcart,21,Kiko,1,Ben Foster
18,Leeds United,Arsenal,1,Illan Meslier,37,Cody Drameh,5,Robin Koch,2,Luke Ayling,15,Stuart Dallas,4,Adam Forshaw,43,Mateusz Klich,10,Raphinha,11,Tyler Roberts,22,Jack Harrison,30,Joe Gelhardt,9,Alexandre Lacazette,8,Martin Ødegaard,35,Gabriel Martinelli,34,Granit Xhaka,5,Thomas Partey,7,Bukayo Saka,3,Kieran Tierney,6,Gabriel,4,Ben White,18,Takehiro Tomiyasu,32,Aaron Ramsdale
18,Newcastle United,Manchester City,1,Martin Dubravka,23,Jacob Murphy,6,Jamaal Lascelles,2,Ciaran Clark,11,Matt Ritchie,24,Miguel Almiron,28,Joseph Willock,14,Isaac Hayden,7,Joelinton,21,Ryan Fraser,9,Callum Wilson,9,Gabriel Jesus,7,Raheem Sterling,17,Kevin De Bruyne,26,Riyad Mahrez,20,Bernardo Silva,16,Rodri,11,Oleksandr Zinchenko,14,Aymeric Laporte,3,Ruben Dias,27,Joao Cancelo,31,Ederson Moraes
18,Wolverhampton Wanderers,Chelsea,1,José Sá,23,Max Kilman,16,Conor Coady,27,Romain Saiss,2,Ki-Jana Hoever,32,Leander Dendoncker,8,Ruben Neves,28,Joao Moutinho,5,Fernando Marcal,9,Raul Jiménez,10,Daniel Podence,10,Christian Pulisic,22,Hakim Ziyech,19,Mason Mount,3,Marcos Alonso,14,Trevoh Chalobah,7,N'Golo Kanté,24,Reece James,2,Antonio Rüdiger,6,Thiago Silva,28,César Azpilicueta,16,Edouard Mendy
18,Tottenham Hotspur,Liverpool,1,Hugo Lloris,12,Emerson Royal,6,Davinson Sánchez,15,Eric Dier,33,Ben Davies,19,Ryan Sessegnon,28,Tanguy Ndombélé,8,Harry Winks,20,Dele Alli,10,Harry Kane,7,Heung-Min Son,10,Sadio Mané,20,Diogo Jota,11,Mohamed Salah,7,James Milner,80,Tyler Morton,8,Naby Keita,26,Andrew Robertson,5,Ibrahima Konaté,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
18,Southampton,Brentford,44,Fraser Forster,35,Jan Bednarek,4,Lyanco,22,Mohammed Salisu,23,Nathan Tella,8,James Ward-Prowse,6,Oriol Romeu,27,Ibrahima Diallo,15,Romain Perraud,11,Nathan Redmond,18,Armando Broja,17,Ivan Toney,19,Bryan Mbeumo,7,Sergi Canos,26,Shandon Baptiste,6,Christian Nørgaard,27,Vitaly Janelt,30,Mads Roerslev,5,Ethan Pinnock,18,Pontus Jansson,20,Kristoffer Ajer,40,Álvaro Fernández
18,West Ham United,Norwich City,1,Lukasz Fabianski,5,Vladimir Coufal,15,Craig Dawson,23,Issa Diop,3,Aaron Cresswell,10,Manuel Lanzini,41,Declan Rice,20,Jarrod Bowen,8,Pablo Fornals,11,Nikola Vlasic,9,Michail Antonio,22,Teemu Pukki,17,Milot Rashica,35,Adam Idah,11,Przemyslaw Placheta,23,Kenny McLean,20,Pierre Lees-Melou,21,Brandon Williams,4,Ben Gibson,5,Grant Hanley,2,Max Aarons,1,Tim Krul
18,Manchester United,Brighton & Hove Albion,1,David De Gea,20,Diogo Dalot,2,Victor Nilsson Lindelöf,5,Harry Maguire,23,Luke Shaw,39,Scott McTominay,17,Fred,36,Anthony Elanga,18,Bruno Fernandes,25,Jadon Sancho,7,Cristiano Ronaldo,11,Leandro Trossard,9,Neal Maupay,15,Jakub Moder,10,Alexis Mac Allister,13,Pascal Gross,8,Yves Bissouma,3,Marc Cucurella,5,Lewis Dunk,4,Adam Webster,34,Joel Veltman,1,Robert Sánchez
18,Watford,Crystal Palace,1,Ben Foster,21,Kiko,15,Craig Cathcart,22,Samir,14,Hassane Kamara,19,Moussa Sissoko,6,Imran Louza,8,Tom Cleverley,23,Ismaila Sarr,7,Joshua King,25,Emmanuel Dennis,11,Wilfried Zaha,14,Jean-Philippe Mateta,7,Michael Olise,8,Cheikhou Kouyaté,12,Will Hughes,23,Conor Gallagher,3,Tyrick Mitchell,6,Marc Guehi,16,Joachim Andersen,17,Nathaniel Clyne,1,Jack Butland
18,Everton,Leicester City,1,Jordan Pickford,23,Seamus Coleman,13,Yerry Mina,22,Ben Godfrey,19,Vitalii Mykolenko,6,Allan,8,Fabian Delph,17,Alex Iwobi,24,Anthony Gordon,7,Richarlison,11,Demarai Gray,14,Kelechi Iheanacho,7,Harvey Barnes,22,Kiernan Dewsbury-Hall,8,Youri Tielemans,10,James Maddison,24,Nampalys Mendy,27,Timothy Castagne,6,Jonny Evans,3,Wesley Fofana,21,Ricardo Pereira,1,Kasper Schmeichel
18,Aston Villa,Burnley,1,Emiliano Martinez,2,Matty Cash,16,Calum Chambers,5,Tyrone Mings,27,Lucas Digne,7,John McGinn,6,Douglas Luiz,41,Jacob Ramsey,33,Carney Chukwuemeka,10,Emiliano Buendia,11,Ollie Watkins,10,Ashley Barnes,20,Maxwel Cornet,11,Dwight McNeil,4,Jack Cork,8,Josh Brownhill,3,Charlie Taylor,28,Kevin Long,5,James Tarkowski,22,Nathan Collins,14,Connor Roberts,1,Nick Pope
19,Manchester City,Leicester City,31,Ederson Moraes,27,Joao Cancelo,3,Ruben Dias,14,Aymeric Laporte,11,Oleksandr Zinchenko,17,Kevin De Bruyne,25,Fernandinho,8,Ilkay Gündogan,26,Riyad Mahrez,20,Bernardo Silva,7,Raheem Sterling,14,Kelechi Iheanacho,10,James Maddison,37,Ademola Lookman,22,Kiernan Dewsbury-Hall,8,Youri Tielemans,17,Ayoze Pérez,33,Luke Thomas,23,Jannik Vestergaard,18,Daniel Amartey,11,Marc Albrighton,1,Kasper Schmeichel
19,Norwich City,Arsenal,28,Angus Gunn,2,Max Aarons,15,Ozan Kabak,4,Ben Gibson,21,Brandon Williams,24,Joshua Sargent,8,Billy Gilmour,23,Kenny McLean,11,Przemyslaw Placheta,10,Kieran Dowell,22,Teemu Pukki,9,Alexandre Lacazette,35,Gabriel Martinelli,8,Martin Ødegaard,7,Bukayo Saka,34,Granit Xhaka,5,Thomas Partey,3,Kieran Tierney,6,Gabriel,16,Rob Holding,4,Ben White,32,Aaron Ramsdale
19,Tottenham Hotspur,Crystal Palace,1,Hugo Lloris,6,Davinson Sánchez,15,Eric Dier,25,Japhet Tanganga,12,Emerson Royal,5,Pierre-Emile Højbjerg,29,Oliver Skipp,3,Sergio Reguilon,27,Lucas Moura,7,Heung-Min Son,10,Harry Kane,11,Wilfried Zaha,22,Odsonne Edouard,9,Jordan Ayew,12,Will Hughes,8,Cheikhou Kouyaté,23,Conor Gallagher,3,Tyrick Mitchell,5,James Tomkins,16,Joachim Andersen,2,Joel Ward,1,Jack Butland
19,West Ham United,Southampton,1,Lukasz Fabianski,5,Vladimir Coufal,15,Craig Dawson,23,Issa Diop,26,Arthur Masuaku,28,Tomas Soucek,41,Declan Rice,11,Nikola Vlasic,8,Pablo Fornals,22,Said Benrahma,20,Jarrod Bowen,18,Armando Broja,32,Theo Walcott,24,Mohamed Elyounoussi,8,James Ward-Prowse,11,Nathan Redmond,6,Oriol Romeu,2,Kyle Walker-Peters,22,Mohammed Salisu,35,Jan Bednarek,21,Valentino Livramento,44,Fraser Forster
19,Aston Villa,Chelsea,1,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,3,Matt Targett,8,Morgan Sanson,6,Douglas Luiz,41,Jacob Ramsey,10,Emiliano Buendia,20,Danny Ings,11,Ollie Watkins,10,Christian Pulisic,20,Callum Hudson-Odoi,19,Mason Mount,3,Marcos Alonso,5,Jorginho,7,N'Golo Kanté,24,Reece James,2,Antonio Rüdiger,6,Thiago Silva,14,Trevoh Chalobah,16,Edouard Mendy
19,Brighton & Hove Albion,Brentford,1,Robert Sánchez,2,Tariq Lamptey,4,Adam Webster,33,Daniel Burn,3,Marc Cucurella,12,Enock Mwepu,14,Adam Lallana,10,Alexis Mac Allister,15,Jakub Moder,11,Leandro Trossard,9,Neal Maupay,17,Ivan Toney,19,Bryan Mbeumo,2,Dominic Thompson,8,Mathias Jensen,6,Christian Nørgaard,26,Shandon Baptiste,7,Sergi Canos,29,Mads Bech,18,Pontus Jansson,5,Ethan Pinnock,40,Álvaro Fernández
19,Newcastle United,Manchester United,1,Martin Dubravka,17,Emil Krafth,5,Fabian Schär,6,Jamaal Lascelles,19,Javier Manquillo,36,Sean Longstaff,8,Jonjo Shelvey,7,Joelinton,21,Ryan Fraser,10,Allan Saint-Maximin,9,Callum Wilson,7,Cristiano Ronaldo,11,Mason Greenwood,18,Bruno Fernandes,10,Marcus Rashford,17,Fred,39,Scott McTominay,27,Alex Telles,5,Harry Maguire,19,Raphaël Varane,20,Diogo Dalot,1,David De Gea
19,Liverpool,Leeds United,1,Alisson Becker,66,Trent Alexander-Arnold,32,Joel Matip,4,Virgil van Dijk,26,Andrew Robertson,17,Curtis Jones,3,Fabinho,6,Thiago Alcántara,11,Mohamed Salah,10,Sadio Mané,23,Luis Diaz,20,Daniel James,22,Jack Harrison,19,Rodrigo,43,Mateusz Klich,10,Raphinha,4,Adam Forshaw,3,Junior Firpo,21,Pascal Struijk,2,Luke Ayling,15,Stuart Dallas,1,Illan Meslier
19,Wolverhampton Wanderers,Watford,1,José Sá,15,Willy Boly,16,Conor Coady,27,Romain Saiss,19,Jonny,8,Ruben Neves,28,Joao Moutinho,3,Rayan Ait Nouri,10,Daniel Podence,26,Hee-Chan Hwang,9,Raul Jiménez,7,Joshua King,25,Emmanuel Dennis,29,Juan Hernández,8,Tom Cleverley,6,Imran Louza,19,Moussa Sissoko,14,Hassane Kamara,22,Samir,15,Craig Cathcart,21,Kiko,1,Ben Foster
19,Burnley,Everton,1,Nick Pope,14,Connor Roberts,22,Nathan Collins,5,James Tarkowski,3,Charlie Taylor,17,Aaron Lennon,18,Ashley Westwood,8,Josh Brownhill,20,Maxwel Cornet,19,Jay Rodriguez,9,Wout Weghorst,7,Richarlison,9,Dominic Calvert-Lewin,24,Anthony Gordon,17,Alex Iwobi,4,Mason Holgate,16,Abdoulaye Doucouré,19,Vitalii Mykolenko,32,Jarrad Branthwaite,22,Ben Godfrey,2,Jonjoe Kenny,1,Jordan Pickford
20,Crystal Palace,Norwich City,13,Vicente Guaita,2,Joel Ward,16,Joachim Andersen,6,Marc Guehi,3,Tyrick Mitchell,15,Jeffrey Schlupp,8,Cheikhou Kouyaté,12,Will Hughes,14,Jean-Philippe Mateta,22,Odsonne Edouard,9,Jordan Ayew,18,Christos Tzolis,35,Adam Idah,11,Przemyslaw Placheta,23,Kenny McLean,8,Billy Gilmour,20,Pierre Lees-Melou,30,Dimitrios Giannoulis,4,Ben Gibson,19,Jacob Lungi Sørensen,3,Sam Byram,28,Angus Gunn
20,Southampton,Tottenham Hotspur,44,Fraser Forster,2,Kyle Walker-Peters,43,Yan Valery,35,Jan Bednarek,22,Mohammed Salisu,15,Romain Perraud,17,Stuart Armstrong,8,James Ward-Prowse,27,Ibrahima Diallo,7,Shane Long,9,Adam Armstrong,7,Heung-Min Son,10,Harry Kane,20,Dele Alli,3,Sergio Reguilon,5,Pierre-Emile Højbjerg,8,Harry Winks,12,Emerson Royal,33,Ben Davies,15,Eric Dier,6,Davinson Sánchez,1,Hugo Lloris
20,Watford,West Ham United,26,Daniel Bachmann,21,Kiko,31,Francisco Sierralta,15,Craig Cathcart,11,Adam Masina,33,Juraj Kucka,19,Moussa Sissoko,29,Juan Hernández,18,Ozan Tufan,7,Joshua King,25,Emmanuel Dennis,9,Michail Antonio,22,Said Benrahma,10,Manuel Lanzini,20,Jarrod Bowen,16,Mark Noble,28,Tomas Soucek,31,Ben Johnson,23,Issa Diop,15,Craig Dawson,5,Vladimir Coufal,1,Lukasz Fabianski
20,Leicester City,Liverpool,1,Kasper Schmeichel,27,Timothy Castagne,18,Daniel Amartey,25,Wilfred Ndidi,33,Luke Thomas,20,Hamza Choudhury,42,Boubakary Soumaré,22,Kiernan Dewsbury-Hall,10,James Maddison,9,Jamie Vardy,14,Kelechi Iheanacho,10,Sadio Mané,20,Diogo Jota,11,Mohamed Salah,15,Alex Oxlade-Chamberlain,3,Fabinho,14,Jordan Henderson,21,Konstantinos Tsimikas,4,Virgil van Dijk,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
20,Chelsea,Brighton & Hove Albion,16,Edouard Mendy,28,César Azpilicueta,4,Andreas Christensen,2,Antonio Rüdiger,10,Christian Pulisic,8,Mateo Kovacic,5,Jorginho,24,Reece James,19,Mason Mount,20,Callum Hudson-Odoi,9,Romelu Lukaku,9,Neal Maupay,10,Alexis Mac Allister,8,Yves Bissouma,14,Adam Lallana,15,Jakub Moder,20,Solly March,3,Marc Cucurella,33,Daniel Burn,34,Joel Veltman,2,Tariq Lamptey,1,Robert Sánchez
20,Brentford,Manchester City,40,Álvaro Fernández,5,Ethan Pinnock,18,Pontus Jansson,29,Mads Bech,30,Mads Roerslev,26,Shandon Baptiste,8,Mathias Jensen,15,Frank Onyeka,2,Dominic Thompson,11,Yoane Wissa,17,Ivan Toney,47,Phil Foden,10,Jack Grealish,9,Gabriel Jesus,20,Bernardo Silva,25,Fernandinho,17,Kevin De Bruyne,6,Nathan Aké,14,Aymeric Laporte,3,Ruben Dias,27,Joao Cancelo,31,Ederson Moraes
20,Manchester United,Burnley,1,David De Gea,29,Aaron Wan-Bissaka,3,Eric Bailly,5,Harry Maguire,23,Luke Shaw,39,Scott McTominay,31,Nemanja Matic,11,Mason Greenwood,25,Jadon Sancho,21,Édinson Cavani,7,Cristiano Ronaldo,9,Chris Wood,17,Aaron Lennon,7,Johann Berg Gudmundsson,4,Jack Cork,18,Ashley Westwood,11,Dwight McNeil,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,13,Wayne Hennessey
20,Arsenal,Wolverhampton Wanderers,32,Aaron Ramsdale,17,Cédric Soares,4,Ben White,6,Gabriel,3,Kieran Tierney,5,Thomas Partey,34,Granit Xhaka,7,Bukayo Saka,8,Martin Ødegaard,35,Gabriel Martinelli,9,Alexandre Lacazette,26,Hee-Chan Hwang,9,Raul Jiménez,10,Daniel Podence,3,Rayan Ait Nouri,28,Joao Moutinho,8,Ruben Neves,22,Nélson Semedo,27,Romain Saiss,16,Conor Coady,23,Max Kilman,1,José Sá
20,Leeds United,Aston Villa,1,Illan Meslier,15,Stuart Dallas,2,Luke Ayling,21,Pascal Struijk,3,Junior Firpo,4,Adam Forshaw,5,Robin Koch,10,Raphinha,19,Rodrigo,22,Jack Harrison,20,Daniel James,11,Ollie Watkins,20,Danny Ings,23,Philippe Coutinho,41,Jacob Ramsey,6,Douglas Luiz,7,John McGinn,27,Lucas Digne,5,Tyrone Mings,16,Calum Chambers,2,Matty Cash,1,Emiliano Martinez
20,Everton,Newcastle United,15,Asmir Begovic,23,Seamus Coleman,4,Mason Holgate,5,Michael Keane,22,Ben Godfrey,16,Abdoulaye Doucouré,6,Allan,17,Alex Iwobi,24,Anthony Gordon,11,Demarai Gray,7,Richarlison,21,Ryan Fraser,20,Chris Wood,24,Miguel Almiron,7,Joelinton,39,Bruno Guimaraes,28,Joseph Willock,13,Matt Targett,33,Daniel Burn,5,Fabian Schär,17,Emil Krafth,1,Martin Dubravka
21,Arsenal,Manchester City,32,Aaron Ramsdale,18,Takehiro Tomiyasu,4,Ben White,6,Gabriel,3,Kieran Tierney,5,Thomas Partey,34,Granit Xhaka,7,Bukayo Saka,8,Martin Ødegaard,35,Gabriel Martinelli,9,Alexandre Lacazette,7,Raheem Sterling,9,Gabriel Jesus,26,Riyad Mahrez,17,Kevin De Bruyne,16,Rodri,20,Bernardo Silva,6,Nathan Aké,14,Aymeric Laporte,3,Ruben Dias,27,Joao Cancelo,31,Ederson Moraes
21,Watford,Tottenham Hotspur,26,Daniel Bachmann,15,Craig Cathcart,5,William Troost-Ekong,31,Francisco Sierralta,11,Adam Masina,33,Juraj Kucka,6,Imran Louza,19,Moussa Sissoko,12,Ken Sema,25,Emmanuel Dennis,7,Joshua King,7,Heung-Min Son,10,Harry Kane,27,Lucas Moura,3,Sergio Reguilon,5,Pierre-Emile Højbjerg,29,Oliver Skipp,12,Emerson Royal,33,Ben Davies,15,Eric Dier,6,Davinson Sánchez,1,Hugo Lloris
21,Crystal Palace,West Ham United,13,Vicente Guaita,2,Joel Ward,16,Joachim Andersen,6,Marc Guehi,3,Tyrick Mitchell,15,Jeffrey Schlupp,4,Luka Milivojevic,12,Will Hughes,9,Jordan Ayew,20,Christian Benteke,22,Odsonne Edouard,9,Michail Antonio,22,Said Benrahma,10,Manuel Lanzini,20,Jarrod Bowen,41,Declan Rice,28,Tomas Soucek,31,Ben Johnson,23,Issa Diop,15,Craig Dawson,5,Vladimir Coufal,1,Lukasz Fabianski
21,Brentford,Aston Villa,40,Álvaro Fernández,5,Ethan Pinnock,18,Pontus Jansson,29,Mads Bech,30,Mads Roerslev,15,Frank Onyeka,6,Christian Nørgaard,8,Mathias Jensen,7,Sergi Canos,11,Yoane Wissa,17,Ivan Toney,20,Danny Ings,10,Emiliano Buendia,15,Bertrand Traoré,41,Jacob Ramsey,6,Douglas Luiz,7,John McGinn,3,Matt Targett,30,Kortney Hause,4,Ezri Konsa,2,Matty Cash,1,Emiliano Martinez
21,Everton,Brighton & Hove Albion,1,Jordan Pickford,2,Jonjoe Kenny,22,Ben Godfrey,5,Michael Keane,4,Mason Holgate,23,Seamus Coleman,24,Anthony Gordon,16,Abdoulaye Doucouré,6,Allan,11,Demarai Gray,9,Dominic Calvert-Lewin,11,Leandro Trossard,9,Neal Maupay,10,Alexis Mac Allister,8,Yves Bissouma,14,Adam Lallana,12,Enock Mwepu,3,Marc Cucurella,33,Daniel Burn,4,Adam Webster,34,Joel Veltman,1,Robert Sánchez
21,Leeds United,Burnley,1,Illan Meslier,2,Luke Ayling,5,Robin Koch,14,Diego Llorente,15,Stuart Dallas,43,Mateusz Klich,4,Adam Forshaw,3,Junior Firpo,10,Raphinha,11,Tyler Roberts,22,Jack Harrison,9,Chris Wood,17,Aaron Lennon,7,Johann Berg Gudmundsson,4,Jack Cork,18,Ashley Westwood,11,Dwight McNeil,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,13,Wayne Hennessey
21,Chelsea,Liverpool,16,Edouard Mendy,14,Trevoh Chalobah,6,Thiago Silva,2,Antonio Rüdiger,28,César Azpilicueta,7,N'Golo Kanté,8,Mateo Kovacic,3,Marcos Alonso,19,Mason Mount,10,Christian Pulisic,29,Kai Havertz,10,Sadio Mané,20,Diogo Jota,11,Mohamed Salah,7,James Milner,3,Fabinho,14,Jordan Henderson,21,Konstantinos Tsimikas,4,Virgil van Dijk,5,Ibrahima Konaté,66,Trent Alexander-Arnold,62,Caoimhin Kelleher
21,Manchester United,Wolverhampton Wanderers,1,David De Gea,29,Aaron Wan-Bissaka,4,Phil Jones,19,Raphaël Varane,23,Luke Shaw,39,Scott McTominay,31,Nemanja Matic,11,Mason Greenwood,25,Jadon Sancho,21,Édinson Cavani,7,Cristiano Ronaldo,10,Daniel Podence,9,Raul Jiménez,11,Trincao,5,Fernando Marcal,28,Joao Moutinho,8,Ruben Neves,22,Nélson Semedo,27,Romain Saiss,16,Conor Coady,23,Max Kilman,1,José Sá
21,Southampton,Newcastle United,44,Fraser Forster,21,Valentino Livramento,35,Jan Bednarek,22,Mohammed Salisu,2,Kyle Walker-Peters,17,Stuart Armstrong,8,James Ward-Prowse,6,Oriol Romeu,24,Mohamed Elyounoussi,18,Armando Broja,10,Che Adams,21,Ryan Fraser,20,Chris Wood,23,Jacob Murphy,39,Bruno Guimaraes,8,Jonjo Shelvey,28,Joseph Willock,13,Matt Targett,33,Daniel Burn,5,Fabian Schär,17,Emil Krafth,1,Martin Dubravka
21,Leicester City,Norwich City,1,Kasper Schmeichel,27,Timothy Castagne,18,Daniel Amartey,6,Jonny Evans,2,James Justin,8,Youri Tielemans,22,Kiernan Dewsbury-Hall,37,Ademola Lookman,10,James Maddison,7,Harvey Barnes,9,Jamie Vardy,22,Teemu Pukki,17,Milot Rashica,8,Billy Gilmour,7,Lukas Rupp,45,Tony Springett,20,Pierre Lees-Melou,30,Dimitrios Giannoulis,3,Sam Byram,5,Grant Hanley,2,Max Aarons,28,Angus Gunn
22,Brighton & Hove Albion,Crystal Palace,1,Robert Sánchez,34,Joel Veltman,4,Adam Webster,33,Daniel Burn,3,Marc Cucurella,15,Jakub Moder,13,Pascal Gross,14,Adam Lallana,10,Alexis Mac Allister,9,Neal Maupay,11,Leandro Trossard,10,Eberechi Eze,22,Odsonne Edouard,7,Michael Olise,15,Jeffrey Schlupp,12,Will Hughes,23,Conor Gallagher,3,Tyrick Mitchell,6,Marc Guehi,16,Joachim Andersen,2,Joel Ward,1,Jack Butland
