Round,HomeTeam,AwayTeam,Home01_No,Home01_Name,Home02_No,Home02_Name,Home03_No,Home03_Name,Home04_No,Home04_Name,Home05_No,Home05_Name,Home06_No,Home06_Name,Home07_No,Home07_Name,Home08_No,Home08_Name,Home09_No,Home09_Name,Home10_No,Home10_Name,Home11_No,Home11_Name,Away01_No,Away01_Name,Away02_No,Away02_Name,Away03_No,Away03_Name,Away04_No,Away04_Name,Away05_No,Away05_Name,Away06_No,Away06_Name,Away07_No,Away07_Name,Away08_No,Away08_Name,Away09_No,Away09_Name,Away10_No,Away10_Name,Away11_No,Away11_Name
16,Tottenham Hotspur,Fulham,1,Hugo Lloris,24,Serge Aurier,6,Davinson Sánchez,15,Eric Dier,3,Sergio Reguilon,8,Harry Winks,5,Pierre-Emile Højbjerg,17,Moussa Sissoko,28,Tanguy Ndombélé,7,Heung-Min Son,10,Harry Kane,17,Ivan Cavaleiro,14,Bobby Reid,15,Ruben Loftus-Cheek,33,Antonee Robinson,29,Andre-Frank Zambo Anguissa,21,Harrison Reed,2,Kenny Tete,16,Tosin Adarabioyo,5,Joachim Andersen,34,Ola Aina,1,Alphonse Areola
16,Everton,Manchester City,1,Jordan Pickford,4,Mason Holgate,13,Yerry Mina,5,Michael Keane,22,Ben Godfrey,17,Alex Iwobi,16,Abdoulaye Doucouré,26,Tom Davies,12,Lucas Digne,10,Gylfi Sigurdsson,7,Richarlison,7,Raheem Sterling,9,Gabriel Jesus,26,Riyad Mahrez,47,Phil Foden,16,Rodri,20,Bernardo Silva,27,Joao Cancelo,14,Aymeric Laporte,3,Ruben Dias,2,Kyle Walker,31,Ederson Moraes
17,Everton,West Ham United,1,Jordan Pickford,23,Seamus Coleman,13,Yerry Mina,4,Mason Holgate,22,Ben Godfrey,16,Abdoulaye Doucouré,26,Tom Davies,7,Richarlison,10,Gylfi Sigurdsson,20,Bernard,9,Dominic Calvert-Lewin,22,Sebastien Haller,18,Pablo Fornals,9,Said Benrahma,20,Jarrod Bowen,28,Tomas Soucek,41,Declan Rice,3,Aaron Cresswell,21,Angelo Ogbonna,15,Craig Dawson,5,Vladimir Coufal,35,Darren Randolph
17,Manchester United,Aston Villa,1,David De Gea,29,Aaron Wan-Bissaka,5,Harry Maguire,3,Eric Bailly,23,Luke Shaw,17,Fred,6,Paul Pogba,39,Scott McTominay,18,Bruno Fernandes,10,Marcus Rashford,9,Anthony Martial,11,Ollie Watkins,21,Anwar El-Ghazi,10,Jack Grealish,15,Bertrand Traoré,6,Douglas Luiz,7,John McGinn,18,Matt Targett,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,26,Emiliano Martinez
17,Tottenham Hotspur,Leeds United,1,Hugo Lloris,2,Matt Doherty,4,Toby Alderweireld,15,Eric Dier,33,Ben Davies,5,Pierre-Emile Højbjerg,8,Harry Winks,23,Steven Bergwijn,28,Tanguy Ndombélé,7,Heung-Min Son,10,Harry Kane,9,Patrick Bamford,22,Jack Harrison,20,Rodrigo,43,Mateusz Klich,18,Raphinha,23,Kalvin Phillips,10,Ezgjan Alioski,21,Pascal Struijk,2,Luke Ayling,15,Stuart Dallas,1,Illan Meslier
17,Crystal Palace,Sheffield United,31,Vicente Guaita,2,Joel Ward,5,James Tomkins,8,Cheikhou Kouyaté,27,Tyrick Mitchell,10,Andros Townsend,4,Luka Milivojevic,18,James McArthur,15,Jeffrey Schlupp,20,Christian Benteke,11,Wilfried Zaha,11,Lys Mousset,17,David McGoldrick,23,Ben Osborn,4,John Fleck,16,Oliver Norwood,22,Ethan Ampadu,20,Jayden Bogle,3,Enda Stevens,12,John Egan,6,Chris Basham,1,Aaron Ramsdale
17,Brighton & Hove Albion,Wolverhampton Wanderers,26,Robert Sánchez,4,Adam Webster,5,Lewis Dunk,33,Daniel Burn,34,Joel Veltman,3,Ben White,8,Yves Bissouma,20,Solly March,11,Leandro Trossard,7,Aaron Connolly,9,Neal Maupay,17,Fabio Silva,7,Pedro Neto,20,Vitinha,37,Adama Traoré,8,Ruben Neves,28,Joao Moutinho,3,Rayan Ait Nouri,27,Romain Saiss,16,Conor Coady,22,Nélson Semedo,11,Rui Patricio
17,West Bromwich Albion,Arsenal,1,Sam Johnstone,2,Darnell Furlong,6,Semi Ajayi,20,Branislav Ivanovic,27,Dara O'Shea,10,Matthew Phillips,19,Romaine Sawyers,18,Conor Gallagher,11,Grady Diangana,12,Matheus Pereira,7,Callum Robinson,9,Alexandre Lacazette,14,Pierre-Emerick Aubameyang,32,Emile Smith Rowe,7,Bukayo Saka,34,Granit Xhaka,8,Daniel Ceballos,3,Kieran Tierney,22,Pablo Mari,16,Rob Holding,2,Hector Bellerin,1,Bernd Leno
17,Newcastle United,Leicester City,26,Karl Darlow,22,DeAndre Yedlin,18,Federico Fernández,5,Fabian Schär,2,Ciaran Clark,11,Matt Ritchie,24,Miguel Almiron,36,Sean Longstaff,4,Matthew Longstaff,9,Joelinton,13,Callum Wilson,9,Jamie Vardy,15,Harvey Barnes,10,James Maddison,11,Marc Albrighton,8,Youri Tielemans,25,Wilfred Ndidi,27,Timothy Castagne,6,Jonny Evans,3,Wesley Fofana,2,James Justin,1,Kasper Schmeichel
17,Chelsea,Manchester City,16,Edouard Mendy,28,César Azpilicueta,15,Kurt Zouma,6,Thiago Silva,21,Ben Chilwell,17,Mateo Kovacic,7,N'Golo Kanté,19,Mason Mount,22,Hakim Ziyech,11,Timo Werner,10,Christian Pulisic,17,Kevin De Bruyne,47,Phil Foden,8,Ilkay Gündogan,20,Bernardo Silva,7,Raheem Sterling,16,Rodri,11,Oleksandr Zinchenko,3,Ruben Dias,5,John Stones,27,Joao Cancelo,13,Zack Steffen
17,Southampton,Liverpool,44,Fraser Forster,2,Kyle Walker-Peters,35,Jan Bednarek,5,Jack Stephens,3,Ryan Bertrand,17,Stuart Armstrong,8,James Ward-Prowse,27,Ibrahima Diallo,12,Moussa Djenepo,9,Danny Ings,32,Theo Walcott,10,Sadio Mané,9,Roberto Firmino,11,Mohamed Salah,5,Georginio Wijnaldum,6,Thiago Alcántara,15,Alex Oxlade-Chamberlain,26,Andrew Robertson,3,Fabinho,14,Jordan Henderson,66,Trent Alexander-Arnold,1,Alisson Becker
17,Burnley,Fulham,1,Nick Pope,2,Matthew Lowton,5,James Tarkowski,28,Kevin Long,3,Charlie Taylor,7,Johann Berg Gudmundsson,18,Ashley Westwood,4,Jack Cork,11,Dwight McNeil,10,Ashley Barnes,19,Jay Rodriguez,14,Bobby Reid,27,Josh Maja,19,Ademola Lookman,18,Mario Lemina,21,Harrison Reed,15,Ruben Loftus-Cheek,34,Ola Aina,16,Tosin Adarabioyo,5,Joachim Andersen,2,Kenny Tete,1,Alphonse Areola
18,Sheffield United,Newcastle United,1,Aaron Ramsdale,6,Chris Basham,12,John Egan,22,Ethan Ampadu,20,Jayden Bogle,7,John Lundstram,16,Oliver Norwood,4,John Fleck,23,Ben Osborn,17,David McGoldrick,14,Oliver Burke,13,Callum Wilson,21,Ryan Fraser,14,Isaac Hayden,36,Sean Longstaff,16,Jeff Hendrick,3,Paul Dummett,2,Ciaran Clark,5,Fabian Schär,18,Federico Fernández,22,DeAndre Yedlin,26,Karl Darlow
18,Wolverhampton Wanderers,Everton,11,Rui Patricio,22,Nélson Semedo,16,Conor Coady,27,Romain Saiss,3,Rayan Ait Nouri,32,Leander Dendoncker,8,Ruben Neves,28,Joao Moutinho,7,Pedro Neto,18,Morgan Gibbs-White,17,Fabio Silva,10,Gylfi Sigurdsson,19,James Rodriguez,12,Lucas Digne,26,Tom Davies,16,Abdoulaye Doucouré,17,Alex Iwobi,22,Ben Godfrey,5,Michael Keane,13,Yerry Mina,4,Mason Holgate,1,Jordan Pickford
18,Manchester City,Brighton & Hove Albion,31,Ederson Moraes,27,Joao Cancelo,5,John Stones,3,Ruben Dias,11,Oleksandr Zinchenko,20,Bernardo Silva,16,Rodri,8,Ilkay Gündogan,26,Riyad Mahrez,17,Kevin De Bruyne,47,Phil Foden,11,Leandro Trossard,10,Alexis Mac Allister,22,Percy Tau,30,Bernardo,24,Davy Pröpper,3,Ben White,34,Joel Veltman,33,Daniel Burn,5,Lewis Dunk,4,Adam Webster,26,Robert Sánchez
18,Arsenal,Crystal Palace,1,Bernd Leno,2,Hector Bellerin,16,Rob Holding,23,David Luiz,15,Ainsley Maitland-Niles,8,Daniel Ceballos,34,Granit Xhaka,7,Bukayo Saka,32,Emile Smith Rowe,14,Pierre-Emerick Aubameyang,9,Alexandre Lacazette,11,Wilfried Zaha,20,Christian Benteke,25,Eberechi Eze,4,Luka Milivojevic,18,James McArthur,10,Andros Townsend,27,Tyrick Mitchell,8,Cheikhou Kouyaté,5,James Tomkins,2,Joel Ward,31,Vicente Guaita
18,West Ham United,West Bromwich Albion,1,Lukasz Fabianski,5,Vladimir Coufal,15,Craig Dawson,21,Angelo Ogbonna,3,Aaron Cresswell,28,Tomas Soucek,41,Declan Rice,20,Jarrod Bowen,10,Manuel Lanzini,9,Said Benrahma,30,Michail Antonio,7,Callum Robinson,12,Matheus Pereira,13,Kamil Grosicki,19,Romaine Sawyers,8,Jake Livermore,18,Conor Gallagher,3,Kieran Gibbs,5,Kyle Bartley,6,Semi Ajayi,27,Dara O'Shea,1,Sam Johnstone
18,Leicester City,Chelsea,1,Kasper Schmeichel,27,Timothy Castagne,3,Wesley Fofana,6,Jonny Evans,2,James Justin,25,Wilfred Ndidi,11,Marc Albrighton,8,Youri Tielemans,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,9,Tammy Abraham,10,Christian Pulisic,29,Kai Havertz,20,Callum Hudson-Odoi,17,Mateo Kovacic,19,Mason Mount,21,Ben Chilwell,6,Thiago Silva,2,Antonio Rüdiger,24,Reece James,16,Edouard Mendy
18,Fulham,Manchester United,1,Alphonse Areola,34,Ola Aina,5,Joachim Andersen,16,Tosin Adarabioyo,2,Kenny Tete,29,Andre-Frank Zambo Anguissa,21,Harrison Reed,23,Joe Bryan,15,Ruben Loftus-Cheek,19,Ademola Lookman,17,Ivan Cavaleiro,7,Édinson Cavani,9,Anthony Martial,18,Bruno Fernandes,11,Mason Greenwood,6,Paul Pogba,17,Fred,23,Luke Shaw,5,Harry Maguire,3,Eric Bailly,29,Aaron Wan-Bissaka,1,David De Gea
18,Liverpool,Burnley,1,Alisson Becker,66,Trent Alexander-Arnold,32,Joel Matip,3,Fabinho,26,Andrew Robertson,23,Xherdan Shaqiri,6,Thiago Alcántara,5,Georginio Wijnaldum,15,Alex Oxlade-Chamberlain,27,Divock Origi,10,Sadio Mané,10,Ashley Barnes,9,Chris Wood,11,Dwight McNeil,8,Josh Brownhill,18,Ashley Westwood,12,Robert Brady,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,1,Nick Pope
18,Leeds United,Southampton,1,Illan Meslier,14,Diego Llorente,6,Liam Cooper,21,Pascal Struijk,22,Jack Harrison,2,Luke Ayling,43,Mateusz Klich,15,Stuart Dallas,18,Raphinha,11,Tyler Roberts,9,Patrick Bamford,11,Nathan Redmond,10,Che Adams,23,Nathan Tella,6,Oriol Romeu,8,James Ward-Prowse,17,Stuart Armstrong,3,Ryan Bertrand,22,Mohammed Salisu,4,Jannik Vestergaard,35,Jan Bednarek,1,Alex McCarthy
18,Aston Villa,Tottenham Hotspur,26,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,18,Matt Targett,25,Morgan Sanson,6,Douglas Luiz,7,John McGinn,15,Bertrand Traoré,11,Ollie Watkins,17,Trezeguet,10,Harry Kane,45,Vinicius,27,Lucas Moura,18,Giovani Lo Celso,5,Pierre-Emile Højbjerg,28,Tanguy Ndombélé,3,Sergio Reguilon,14,Joe Rodon,6,Davinson Sánchez,25,Japhet Tanganga,1,Hugo Lloris
19,Wolverhampton Wanderers,West Bromwich Albion,11,Rui Patricio,22,Nélson Semedo,15,Willy Boly,16,Conor Coady,27,Romain Saiss,8,Ruben Neves,32,Leander Dendoncker,28,Joao Moutinho,37,Adama Traoré,7,Pedro Neto,17,Fabio Silva,7,Callum Robinson,12,Matheus Pereira,13,Kamil Grosicki,8,Jake Livermore,19,Romaine Sawyers,23,Robert Snodgrass,3,Kieran Gibbs,5,Kyle Bartley,6,Semi Ajayi,27,Dara O'Shea,25,David Button
19,Leeds United,Brighton & Hove Albion,13,Francisco Casilla,15,Stuart Dallas,2,Luke Ayling,6,Liam Cooper,10,Ezgjan Alioski,21,Pascal Struijk,22,Jack Harrison,20,Rodrigo,43,Mateusz Klich,18,Raphinha,9,Patrick Bamford,11,Leandro Trossard,10,Alexis Mac Allister,9,Neal Maupay,20,Solly March,13,Pascal Gross,3,Ben White,34,Joel Veltman,33,Daniel Burn,5,Lewis Dunk,4,Adam Webster,26,Robert Sánchez
19,West Ham United,Burnley,1,Lukasz Fabianski,5,Vladimir Coufal,15,Craig Dawson,21,Angelo Ogbonna,3,Aaron Cresswell,41,Declan Rice,28,Tomas Soucek,20,Jarrod Bowen,9,Said Benrahma,18,Pablo Fornals,30,Michail Antonio,10,Ashley Barnes,9,Chris Wood,12,Robert Brady,8,Josh Brownhill,18,Ashley Westwood,7,Johann Berg Gudmundsson,23,Erik Pieters,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,1,Nick Pope
19,Fulham,Chelsea,1,Alphonse Areola,34,Ola Aina,5,Joachim Andersen,16,Tosin Adarabioyo,2,Kenny Tete,14,Bobby Reid,21,Harrison Reed,29,Andre-Frank Zambo Anguissa,33,Antonee Robinson,17,Ivan Cavaleiro,19,Ademola Lookman,10,Christian Pulisic,18,Olivier Giroud,22,Hakim Ziyech,19,Mason Mount,5,Jorginho,17,Mateo Kovacic,21,Ben Chilwell,6,Thiago Silva,2,Antonio Rüdiger,28,César Azpilicueta,16,Edouard Mendy
19,Leicester City,Southampton,1,Kasper Schmeichel,27,Timothy Castagne,3,Wesley Fofana,6,Jonny Evans,2,James Justin,25,Wilfred Ndidi,8,Youri Tielemans,11,Marc Albrighton,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,10,Che Adams,32,Theo Walcott,17,Stuart Armstrong,27,Ibrahima Diallo,8,James Ward-Prowse,20,William Smallbone,3,Ryan Bertrand,5,Jack Stephens,35,Jan Bednarek,2,Kyle Walker-Peters,1,Alex McCarthy
19,Sheffield United,Tottenham Hotspur,1,Aaron Ramsdale,6,Chris Basham,12,John Egan,22,Ethan Ampadu,20,Jayden Bogle,7,John Lundstram,16,Oliver Norwood,4,John Fleck,3,Enda Stevens,17,David McGoldrick,14,Oliver Burke,7,Heung-Min Son,10,Harry Kane,23,Steven Bergwijn,3,Sergio Reguilon,28,Tanguy Ndombélé,5,Pierre-Emile Højbjerg,24,Serge Aurier,33,Ben Davies,15,Eric Dier,14,Joe Rodon,1,Hugo Lloris
19,Liverpool,Manchester United,1,Alisson Becker,66,Trent Alexander-Arnold,3,Fabinho,14,Jordan Henderson,26,Andrew Robertson,23,Xherdan Shaqiri,6,Thiago Alcántara,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,10,Sadio Mané,10,Marcus Rashford,9,Anthony Martial,18,Bruno Fernandes,6,Paul Pogba,39,Scott McTominay,17,Fred,23,Luke Shaw,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
19,Manchester City,Crystal Palace,31,Ederson Moraes,2,Kyle Walker,5,John Stones,3,Ruben Dias,11,Oleksandr Zinchenko,17,Kevin De Bruyne,25,Fernandinho,8,Ilkay Gündogan,20,Bernardo Silva,9,Gabriel Jesus,7,Raheem Sterling,9,Jordan Ayew,25,Eberechi Eze,18,James McArthur,22,James McCarthy,10,Andros Townsend,4,Luka Milivojevic,27,Tyrick Mitchell,24,Gary Cahill,5,James Tomkins,2,Joel Ward,31,Vicente Guaita
19,Arsenal,Newcastle United,1,Bernd Leno,17,Cédric Soares,16,Rob Holding,23,David Luiz,3,Kieran Tierney,18,Thomas Partey,34,Granit Xhaka,7,Bukayo Saka,32,Emile Smith Rowe,14,Pierre-Emerick Aubameyang,9,Alexandre Lacazette,13,Callum Wilson,7,Andy Carroll,9,Joelinton,8,Jonjo Shelvey,4,Matthew Longstaff,24,Miguel Almiron,15,Jamal Lewis,2,Ciaran Clark,6,Jamaal Lascelles,17,Emil Krafth,26,Karl Darlow
19,Aston Villa,Everton,26,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,18,Matt Targett,7,John McGinn,6,Douglas Luiz,15,Bertrand Traoré,20,Ross Barkley,21,Anwar El-Ghazi,39,Keinan Davis,7,Richarlison,9,Dominic Calvert-Lewin,10,Gylfi Sigurdsson,6,Allan,16,Abdoulaye Doucouré,23,Seamus Coleman,12,Lucas Digne,22,Ben Godfrey,5,Michael Keane,4,Mason Holgate,1,Jordan Pickford
20,Crystal Palace,West Ham United,31,Vicente Guaita,2,Joel Ward,24,Gary Cahill,8,Cheikhou Kouyaté,27,Tyrick Mitchell,10,Andros Townsend,4,Luka Milivojevic,18,James McArthur,25,Eberechi Eze,11,Wilfried Zaha,20,Christian Benteke,30,Michail Antonio,18,Pablo Fornals,9,Said Benrahma,20,Jarrod Bowen,28,Tomas Soucek,41,Declan Rice,3,Aaron Cresswell,21,Angelo Ogbonna,15,Craig Dawson,5,Vladimir Coufal,1,Lukasz Fabianski
20,Newcastle United,Leeds United,26,Karl Darlow,14,Isaac Hayden,6,Jamaal Lascelles,5,Fabian Schär,15,Jamal Lewis,23,Jacob Murphy,8,Jonjo Shelvey,16,Jeff Hendrick,24,Miguel Almiron,21,Ryan Fraser,13,Callum Wilson,9,Patrick Bamford,22,Jack Harrison,20,Rodrigo,15,Stuart Dallas,18,Raphinha,23,Kalvin Phillips,10,Ezgjan Alioski,6,Liam Cooper,14,Diego Llorente,2,Luke Ayling,1,Illan Meslier
20,Southampton,Arsenal,1,Alex McCarthy,18,Yan Valery,35,Jan Bednarek,5,Jack Stephens,29,Jake Vokins,17,Stuart Armstrong,8,James Ward-Prowse,27,Ibrahima Diallo,32,Theo Walcott,9,Danny Ings,10,Che Adams,9,Alexandre Lacazette,19,Nicolas Pépé,32,Emile Smith Rowe,7,Bukayo Saka,18,Thomas Partey,34,Granit Xhaka,17,Cédric Soares,23,David Luiz,16,Rob Holding,2,Hector Bellerin,1,Bernd Leno
20,West Bromwich Albion,Manchester City,1,Sam Johnstone,2,Darnell Furlong,6,Semi Ajayi,27,Dara O'Shea,3,Kieran Gibbs,23,Robert Snodgrass,8,Jake Livermore,19,Romaine Sawyers,29,Karlan Grant,12,Matheus Pereira,7,Callum Robinson,47,Phil Foden,26,Riyad Mahrez,7,Raheem Sterling,8,Ilkay Gündogan,16,Rodri,20,Bernardo Silva,11,Oleksandr Zinchenko,3,Ruben Dias,5,John Stones,27,Joao Cancelo,31,Ederson Moraes
20,Burnley,Aston Villa,1,Nick Pope,2,Matthew Lowton,5,James Tarkowski,6,Ben Mee,23,Erik Pieters,12,Robert Brady,18,Ashley Westwood,8,Josh Brownhill,11,Dwight McNeil,19,Jay Rodriguez,9,Chris Wood,11,Ollie Watkins,10,Jack Grealish,20,Ross Barkley,15,Bertrand Traoré,7,John McGinn,6,Douglas Luiz,18,Matt Targett,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,26,Emiliano Martinez
20,Chelsea,Wolverhampton Wanderers,16,Edouard Mendy,28,César Azpilicueta,6,Thiago Silva,2,Antonio Rüdiger,21,Ben Chilwell,5,Jorginho,17,Mateo Kovacic,22,Hakim Ziyech,29,Kai Havertz,20,Callum Hudson-Odoi,18,Olivier Giroud,7,Pedro Neto,37,Adama Traoré,10,Daniel Podence,3,Rayan Ait Nouri,8,Ruben Neves,32,Leander Dendoncker,22,Nélson Semedo,49,Max Kilman,16,Conor Coady,15,Willy Boly,11,Rui Patricio
20,Brighton & Hove Albion,Fulham,26,Robert Sánchez,3,Ben White,5,Lewis Dunk,4,Adam Webster,34,Joel Veltman,8,Yves Bissouma,13,Pascal Gross,20,Solly March,11,Leandro Trossard,10,Alexis Mac Allister,9,Neal Maupay,19,Ademola Lookman,14,Bobby Reid,17,Ivan Cavaleiro,21,Harrison Reed,29,Andre-Frank Zambo Anguissa,15,Ruben Loftus-Cheek,2,Kenny Tete,16,Tosin Adarabioyo,5,Joachim Andersen,34,Ola Aina,1,Alphonse Areola
20,Everton,Leicester City,1,Jordan Pickford,4,Mason Holgate,13,Yerry Mina,5,Michael Keane,22,Ben Godfrey,19,James Rodriguez,21,André Gomes,26,Tom Davies,12,Lucas Digne,7,Richarlison,9,Dominic Calvert-Lewin,17,Ayoze Pérez,15,Harvey Barnes,10,James Maddison,11,Marc Albrighton,8,Youri Tielemans,25,Wilfred Ndidi,2,James Justin,6,Jonny Evans,3,Wesley Fofana,27,Timothy Castagne,1,Kasper Schmeichel
20,Manchester United,Sheffield United,1,David De Gea,29,Aaron Wan-Bissaka,38,Axel Tuanzebe,5,Harry Maguire,27,Alex Telles,6,Paul Pogba,31,Nemanja Matic,11,Mason Greenwood,18,Bruno Fernandes,10,Marcus Rashford,9,Anthony Martial,17,David McGoldrick,10,Billy Sharp,29,Kean Bryan,4,John Fleck,16,Oliver Norwood,7,John Lundstram,2,George Baldock,22,Ethan Ampadu,15,Phil Jagielka,6,Chris Basham,1,Aaron Ramsdale
20,Tottenham Hotspur,Liverpool,1,Hugo Lloris,14,Joe Rodon,15,Eric Dier,33,Ben Davies,24,Serge Aurier,28,Tanguy Ndombélé,5,Pierre-Emile Højbjerg,2,Matt Doherty,23,Steven Bergwijn,10,Harry Kane,7,Heung-Min Son,10,Sadio Mané,9,Roberto Firmino,11,Mohamed Salah,7,James Milner,5,Georginio Wijnaldum,6,Thiago Alcántara,26,Andrew Robertson,14,Jordan Henderson,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
21,Everton,Newcastle United,1,Jordan Pickford,23,Seamus Coleman,13,Yerry Mina,5,Michael Keane,12,Lucas Digne,16,Abdoulaye Doucouré,10,Gylfi Sigurdsson,17,Alex Iwobi,19,James Rodriguez,7,Richarlison,9,Dominic Calvert-Lewin,21,Ryan Fraser,13,Callum Wilson,24,Miguel Almiron,8,Jonjo Shelvey,16,Jeff Hendrick,14,Isaac Hayden,15,Jamal Lewis,5,Fabian Schär,6,Jamaal Lascelles,19,Javier Manquillo,26,Karl Darlow
21,Crystal Palace,Wolverhampton Wanderers,31,Vicente Guaita,17,Nathaniel Clyne,8,Cheikhou Kouyaté,6,Scott Dann,3,Patrick van Aanholt,4,Luka Milivojevic,22,James McCarthy,9,Jordan Ayew,25,Eberechi Eze,11,Wilfried Zaha,23,Michy Batshuayi,10,Daniel Podence,12,Willian José,7,Pedro Neto,22,Nélson Semedo,28,Joao Moutinho,32,Leander Dendoncker,2,Ki-Jana Hoever,49,Max Kilman,16,Conor Coady,15,Willy Boly,11,Rui Patricio
21,Manchester City,Sheffield United,31,Ederson Moraes,2,Kyle Walker,3,Ruben Dias,14,Aymeric Laporte,11,Oleksandr Zinchenko,25,Fernandinho,21,Ferran Torres,20,Bernardo Silva,8,Ilkay Gündogan,47,Phil Foden,9,Gabriel Jesus,14,Oliver Burke,24,Rhian Brewster,20,Jayden Bogle,4,John Fleck,16,Oliver Norwood,7,John Lundstram,2,George Baldock,22,Ethan Ampadu,12,John Egan,6,Chris Basham,1,Aaron Ramsdale
21,West Bromwich Albion,Fulham,1,Sam Johnstone,6,Semi Ajayi,5,Kyle Bartley,27,Dara O'Shea,2,Darnell Furlong,8,Jake Livermore,18,Conor Gallagher,3,Kieran Gibbs,12,Matheus Pereira,23,Robert Snodgrass,7,Callum Robinson,19,Ademola Lookman,9,Aleksandar Mitrovic,15,Ruben Loftus-Cheek,33,Antonee Robinson,18,Mario Lemina,29,Andre-Frank Zambo Anguissa,14,Bobby Reid,16,Tosin Adarabioyo,5,Joachim Andersen,34,Ola Aina,1,Alphonse Areola
21,Arsenal,Manchester United,1,Bernd Leno,2,Hector Bellerin,16,Rob Holding,23,David Luiz,17,Cédric Soares,18,Thomas Partey,34,Granit Xhaka,19,Nicolas Pépé,32,Emile Smith Rowe,35,Gabriel Martinelli,9,Alexandre Lacazette,7,Édinson Cavani,6,Paul Pogba,18,Bruno Fernandes,10,Marcus Rashford,39,Scott McTominay,17,Fred,23,Luke Shaw,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
21,Southampton,Aston Villa,1,Alex McCarthy,27,Ibrahima Diallo,35,Jan Bednarek,5,Jack Stephens,3,Ryan Bertrand,11,Nathan Redmond,6,Oriol Romeu,8,James Ward-Prowse,17,Stuart Armstrong,32,Theo Walcott,9,Danny Ings,11,Ollie Watkins,10,Jack Grealish,20,Ross Barkley,15,Bertrand Traoré,6,Douglas Luiz,7,John McGinn,18,Matt Targett,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,26,Emiliano Martinez
21,Chelsea,Burnley,16,Edouard Mendy,28,César Azpilicueta,6,Thiago Silva,2,Antonio Rüdiger,20,Callum Hudson-Odoi,5,Jorginho,17,Mateo Kovacic,3,Marcos Alonso,19,Mason Mount,11,Timo Werner,9,Tammy Abraham,9,Chris Wood,27,Matej Vydra,11,Dwight McNeil,4,Jack Cork,18,Ashley Westwood,12,Robert Brady,23,Erik Pieters,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,1,Nick Pope
21,Leicester City,Leeds United,1,Kasper Schmeichel,27,Timothy Castagne,3,Wesley Fofana,6,Jonny Evans,2,James Justin,24,Nampalys Mendy,8,Youri Tielemans,11,Marc Albrighton,10,James Maddison,15,Harvey Barnes,17,Ayoze Pérez,9,Patrick Bamford,22,Jack Harrison,20,Rodrigo,15,Stuart Dallas,18,Raphinha,23,Kalvin Phillips,10,Ezgjan Alioski,6,Liam Cooper,21,Pascal Struijk,2,Luke Ayling,1,Illan Meslier
21,West Ham United,Liverpool,1,Lukasz Fabianski,5,Vladimir Coufal,15,Craig Dawson,21,Angelo Ogbonna,3,Aaron Cresswell,28,Tomas Soucek,41,Declan Rice,20,Jarrod Bowen,9,Said Benrahma,18,Pablo Fornals,30,Michail Antonio,27,Divock Origi,11,Mohamed Salah,23,Xherdan Shaqiri,7,James Milner,5,Georginio Wijnaldum,6,Thiago Alcántara,26,Andrew Robertson,14,Jordan Henderson,47,Nathaniel Phillips,66,Trent Alexander-Arnold,1,Alisson Becker
21,Brighton & Hove Albion,Tottenham Hotspur,26,Robert Sánchez,3,Ben White,5,Lewis Dunk,4,Adam Webster,34,Joel Veltman,13,Pascal Gross,8,Yves Bissouma,10,Alexis Mac Allister,20,Solly March,9,Neal Maupay,11,Leandro Trossard,7,Heung-Min Son,23,Steven Bergwijn,9,Gareth Bale,33,Ben Davies,28,Tanguy Ndombélé,5,Pierre-Emile Højbjerg,17,Moussa Sissoko,14,Joe Rodon,4,Toby Alderweireld,6,Davinson Sánchez,1,Hugo Lloris
22,Sheffield United,West Bromwich Albion,1,Aaron Ramsdale,6,Chris Basham,12,John Egan,22,Ethan Ampadu,2,George Baldock,7,John Lundstram,16,Oliver Norwood,4,John Fleck,20,Jayden Bogle,17,David McGoldrick,10,Billy Sharp,17,Mbaye Diagne,7,Callum Robinson,12,Matheus Pereira,23,Robert Snodgrass,8,Jake Livermore,10,Matthew Phillips,14,Conor Townsend,5,Kyle Bartley,6,Semi Ajayi,27,Dara O'Shea,1,Sam Johnstone
