Round,HomeTeam,AwayTeam,Home01_No,Home01_Name,Home02_No,Home02_Name,Home03_No,Home03_Name,Home04_No,Home04_Name,Home05_No,Home05_Name,Home06_No,Home06_Name,Home07_No,Home07_Name,Home08_No,Home08_Name,Home09_No,Home09_Name,Home10_No,Home10_Name,Home11_No,Home11_Name,Away01_No,Away01_Name,Away02_No,Away02_Name,Away03_No,Away03_Name,Away04_No,Away04_Name,Away05_No,Away05_Name,Away06_No,Away06_Name,Away07_No,Away07_Name,Away08_No,Away08_Name,Away09_No,Away09_Name,Away10_No,Away10_Name,Away11_No,Away11_Name
17,Liverpool,Watford,1,Alisson Becker,66,Trent Alexander-Arnold,12,Joseph Gomez,4,Virgil van Dijk,7,James Milner,14,Jordan Henderson,5,Georginio Wijnaldum,23,Xherdan Shaqiri,9,Roberto Firmino,10,Sadio Mané,11,Mohamed Salah,9,Troy Deeney,7,Gerard Deulofeu,19,Will Hughes,23,Ismaila Sarr,29,Étienne Capoue,16,Abdoulaye Doucouré,21,Kiko,15,Craig Cathcart,27,Christian Kabasele,6,Adrian Mariappa,26,Ben Foster
17,Burnley,Newcastle United,1,Nick Pope,26,Phil Bardsley,5,James Tarkowski,6,Ben Mee,23,Erik Pieters,13,Jeff Hendrick,18,Ashley Westwood,4,Jack Cork,11,Dwight McNeil,9,Chris Wood,10,Ashley Barnes,9,Joelinton,7,Andy Carroll,30,Christian Atsu,15,Jetro Willems,36,Sean Longstaff,14,Isaac Hayden,19,Javier Manquillo,3,Paul Dummett,5,Fabian Schär,18,Federico Fernández,1,Martin Dubravka
17,Chelsea,AFC Bournemouth,1,Kepa Arrizabalaga,28,César Azpilicueta,2,Antonio Rüdiger,15,Kurt Zouma,33,Emerson,7,N'Golo Kanté,5,Jorginho,10,Willian,19,Mason Mount,22,Christian Pulisic,9,Tammy Abraham,24,Ryan Fraser,7,Joshua King,16,Lewis Cook,29,Philip Billing,8,Jefferson Lerma,4,Dan Gosling,21,Diego Rico,33,Chris Mepham,2,Simon Francis,17,Jack Stacey,12,Aaron Ramsdale
17,Leicester City,Norwich City,1,Kasper Schmeichel,21,Ricardo Pereira,6,Jonny Evans,4,Caglar Söyüncü,3,Ben Chilwell,25,Wilfred Ndidi,26,Dennis Praet,8,Youri Tielemans,10,James Maddison,14,Kelechi Iheanacho,9,Jamie Vardy,22,Teemu Pukki,14,Todd Cantwell,23,Kenny McLean,17,Emiliano Buendia,19,Tom Trybull,27,Alexander Tettey,3,Sam Byram,4,Ben Godfrey,6,Christoph Zimmermann,2,Max Aarons,1,Tim Krul
17,Sheffield United,Aston Villa,1,Dean Henderson,6,Chris Basham,12,John Egan,5,Jack O'Connell,2,George Baldock,7,John Lundstram,16,Oliver Norwood,4,John Fleck,3,Enda Stevens,17,David McGoldrick,22,Lys Mousset,10,Jack Grealish,9,Wesley,21,Anwar El-Ghazi,8,Henri Lansbury,11,Marvelous Nakamba,7,John McGinn,18,Matt Targett,30,Kortney Hause,22,Björn Engels,24,Frédéric Guilbert,1,Tom Heaton
17,Southampton,West Ham United,1,Alex McCarthy,2,Cédric Soares,5,Jack Stephens,35,Jan Bednarek,21,Ryan Bertrand,12,Moussa Djenepo,16,James Ward-Prowse,23,Pierre-Emile Højbjerg,22,Nathan Redmond,7,Shane Long,9,Danny Ings,30,Michail Antonio,22,Sebastien Haller,18,Pablo Fornals,16,Mark Noble,41,Declan Rice,11,Robert Snodgrass,3,Aaron Cresswell,21,Angelo Ogbonna,4,Fabian Balbuena,24,Ryan Fredericks,25,David Martin
17,Manchester United,Everton,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,23,Luke Shaw,39,Scott McTominay,17,Fred,21,Daniel James,14,Jesse Lingard,10,Marcus Rashford,9,Anthony Martial,7,Richarlison,9,Dominic Calvert-Lewin,20,Bernard,2,Mason Holgate,26,Tom Davies,17,Alex Iwobi,12,Lucas Digne,13,Yerry Mina,5,Michael Keane,23,Seamus Coleman,1,Jordan Pickford
17,Wolverhampton Wanderers,Tottenham Hotspur,11,Rui Patricio,32,Leander Dendoncker,16,Conor Coady,27,Romain Saiss,2,Matt Doherty,8,Ruben Neves,28,Joao Moutinho,19,Jonny,37,Adama Traoré,9,Raul Jiménez,18,Diogo Jota,10,Harry Kane,7,Heung-Min Son,20,Dele Alli,27,Lucas Moura,15,Eric Dier,17,Moussa Sissoko,5,Jan Vertonghen,4,Toby Alderweireld,6,Davinson Sánchez,24,Serge Aurier,22,Paulo Gazzaniga
17,Arsenal,Manchester City,1,Bernd Leno,15,Ainsley Maitland-Niles,21,Calum Chambers,5,Sokratis Papastathopoulos,31,Sead Kolasinac,29,Matteo Guendouzi,11,Lucas Torreira,19,Nicolas Pépé,10,Mesut Özil,35,Gabriel Martinelli,14,Pierre-Emerick Aubameyang,7,Raheem Sterling,9,Gabriel Jesus,17,Kevin De Bruyne,47,Phil Foden,16,Rodri,8,Ilkay Gündogan,22,Benjamin Mendy,25,Fernandinho,30,Nicolás Otamendi,2,Kyle Walker,31,Ederson Moraes
17,Crystal Palace,Brighton & Hove Albion,31,Vicente Guaita,34,Martin Kelly,5,James Tomkins,6,Scott Dann,44,Jairo Riedewald,8,Cheikhou Kouyaté,4,Luka Milivojevic,18,James McArthur,9,Jordan Ayew,17,Christian Benteke,11,Wilfried Zaha,11,Leandro Trossard,7,Neal Maupay,18,Aaron Mooy,13,Pascal Gross,8,Yves Bissouma,24,Davy Pröpper,33,Daniel Burn,5,Lewis Dunk,15,Adam Webster,22,Martin Montoya,1,Mathew Ryan
18,Everton,Arsenal,1,Jordan Pickford,19,Djibril Sidibé,13,Yerry Mina,2,Mason Holgate,12,Lucas Digne,8,Fabian Delph,26,Tom Davies,17,Alex Iwobi,10,Gylfi Sigurdsson,7,Richarlison,9,Dominic Calvert-Lewin,14,Pierre-Emerick Aubameyang,35,Gabriel Martinelli,32,Emile Smith Rowe,24,Reiss Nelson,11,Lucas Torreira,34,Granit Xhaka,77,Bukayo Saka,23,David Luiz,21,Calum Chambers,15,Ainsley Maitland-Niles,1,Bernd Leno
18,AFC Bournemouth,Burnley,12,Aaron Ramsdale,17,Jack Stacey,2,Simon Francis,33,Chris Mepham,21,Diego Rico,16,Lewis Cook,29,Philip Billing,8,Jefferson Lerma,4,Dan Gosling,24,Ryan Fraser,7,Joshua King,10,Ashley Barnes,9,Chris Wood,11,Dwight McNeil,4,Jack Cork,18,Ashley Westwood,13,Jeff Hendrick,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,26,Phil Bardsley,1,Nick Pope
18,Aston Villa,Southampton,1,Tom Heaton,24,Frédéric Guilbert,22,Björn Engels,30,Kortney Hause,18,Matt Targett,7,John McGinn,6,Douglas Luiz,14,Conor Hourihane,21,Anwar El-Ghazi,9,Wesley,10,Jack Grealish,9,Danny Ings,7,Shane Long,22,Nathan Redmond,23,Pierre-Emile Højbjerg,16,James Ward-Prowse,17,Stuart Armstrong,21,Ryan Bertrand,35,Jan Bednarek,5,Jack Stephens,2,Cédric Soares,1,Alex McCarthy
18,Brighton & Hove Albion,Sheffield United,1,Mathew Ryan,22,Martin Montoya,15,Adam Webster,5,Lewis Dunk,33,Daniel Burn,24,Davy Pröpper,6,Dale Stephens,18,Aaron Mooy,13,Pascal Gross,11,Leandro Trossard,7,Neal Maupay,9,Oliver McBurnie,17,David McGoldrick,3,Enda Stevens,8,Luke Freeman,16,Oliver Norwood,7,John Lundstram,2,George Baldock,5,Jack O'Connell,12,John Egan,6,Chris Basham,1,Dean Henderson
18,Newcastle United,Crystal Palace,1,Martin Dubravka,19,Javier Manquillo,18,Federico Fernández,5,Fabian Schär,20,Florian Lejeune,14,Isaac Hayden,8,Jonjo Shelvey,24,Miguel Almiron,3,Paul Dummett,9,Joelinton,7,Andy Carroll,17,Christian Benteke,11,Wilfried Zaha,9,Jordan Ayew,18,James McArthur,4,Luka Milivojevic,22,James McCarthy,3,Patrick van Aanholt,8,Cheikhou Kouyaté,5,James Tomkins,34,Martin Kelly,31,Vicente Guaita
18,Norwich City,Wolverhampton Wanderers,1,Tim Krul,2,Max Aarons,6,Christoph Zimmermann,5,Grant Hanley,3,Sam Byram,27,Alexander Tettey,19,Tom Trybull,17,Emiliano Buendia,23,Kenny McLean,14,Todd Cantwell,22,Teemu Pukki,18,Diogo Jota,9,Raul Jiménez,37,Adama Traoré,19,Jonny,28,Joao Moutinho,8,Ruben Neves,2,Matt Doherty,27,Romain Saiss,16,Conor Coady,32,Leander Dendoncker,11,Rui Patricio
18,Manchester City,Leicester City,31,Ederson Moraes,2,Kyle Walker,25,Fernandinho,30,Nicolás Otamendi,22,Benjamin Mendy,17,Kevin De Bruyne,8,Ilkay Gündogan,20,Bernardo Silva,26,Riyad Mahrez,9,Gabriel Jesus,7,Raheem Sterling,9,Jamie Vardy,15,Harvey Barnes,10,James Maddison,8,Youri Tielemans,17,Ayoze Pérez,25,Wilfred Ndidi,3,Ben Chilwell,4,Caglar Söyüncü,6,Jonny Evans,21,Ricardo Pereira,1,Kasper Schmeichel
18,Watford,Manchester United,26,Ben Foster,6,Adrian Mariappa,27,Christian Kabasele,15,Craig Cathcart,21,Kiko,29,Étienne Capoue,19,Will Hughes,23,Ismaila Sarr,16,Abdoulaye Doucouré,7,Gerard Deulofeu,9,Troy Deeney,9,Anthony Martial,10,Marcus Rashford,14,Jesse Lingard,21,Daniel James,17,Fred,39,Scott McTominay,23,Luke Shaw,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
18,Tottenham Hotspur,Chelsea,22,Paulo Gazzaniga,24,Serge Aurier,6,Davinson Sánchez,4,Toby Alderweireld,5,Jan Vertonghen,15,Eric Dier,17,Moussa Sissoko,27,Lucas Moura,20,Dele Alli,7,Heung-Min Son,10,Harry Kane,9,Tammy Abraham,19,Mason Mount,10,Willian,3,Marcos Alonso,17,Mateo Kovacic,7,N'Golo Kanté,28,César Azpilicueta,29,Fikayo Tomori,15,Kurt Zouma,2,Antonio Rüdiger,1,Kepa Arrizabalaga
18,West Ham United,Liverpool,1,Lukasz Fabianski,52,Jeremy Ngakia,23,Issa Diop,21,Angelo Ogbonna,3,Aaron Cresswell,26,Arthur Masuaku,11,Robert Snodgrass,41,Declan Rice,16,Mark Noble,10,Manuel Lanzini,22,Sebastien Haller,27,Divock Origi,9,Roberto Firmino,11,Mohamed Salah,5,Georginio Wijnaldum,14,Jordan Henderson,15,Alex Oxlade-Chamberlain,26,Andrew Robertson,4,Virgil van Dijk,12,Joseph Gomez,66,Trent Alexander-Arnold,1,Alisson Becker
19,Tottenham Hotspur,Brighton & Hove Albion,22,Paulo Gazzaniga,24,Serge Aurier,6,Davinson Sánchez,4,Toby Alderweireld,5,Jan Vertonghen,17,Moussa Sissoko,8,Harry Winks,27,Lucas Moura,20,Dele Alli,19,Ryan Sessegnon,10,Harry Kane,44,Aaron Connolly,18,Aaron Mooy,13,Pascal Gross,30,Bernardo,6,Dale Stephens,46,Steven Alzate,21,Ezequiel Schelotto,33,Daniel Burn,4,Shane Duffy,15,Adam Webster,1,Mathew Ryan
19,AFC Bournemouth,Arsenal,12,Aaron Ramsdale,17,Jack Stacey,3,Steve Cook,33,Chris Mepham,25,Jack Simpson,24,Ryan Fraser,16,Lewis Cook,8,Jefferson Lerma,4,Dan Gosling,7,Joshua King,13,Callum Wilson,9,Alexandre Lacazette,14,Pierre-Emerick Aubameyang,10,Mesut Özil,24,Reiss Nelson,34,Granit Xhaka,11,Lucas Torreira,77,Bukayo Saka,23,David Luiz,5,Sokratis Papastathopoulos,15,Ainsley Maitland-Niles,1,Bernd Leno
19,Aston Villa,Norwich City,1,Tom Heaton,27,Ahmed El Mohamady,15,Ezri Konsa,30,Kortney Hause,18,Matt Targett,11,Marvelous Nakamba,6,Douglas Luiz,21,Anwar El-Ghazi,10,Jack Grealish,17,Trezeguet,9,Wesley,22,Teemu Pukki,14,Todd Cantwell,23,Kenny McLean,17,Emiliano Buendia,19,Tom Trybull,27,Alexander Tettey,3,Sam Byram,5,Grant Hanley,6,Christoph Zimmermann,2,Max Aarons,1,Tim Krul
19,Chelsea,Southampton,1,Kepa Arrizabalaga,2,Antonio Rüdiger,15,Kurt Zouma,29,Fikayo Tomori,28,César Azpilicueta,7,N'Golo Kanté,5,Jorginho,33,Emerson,20,Callum Hudson-Odoi,9,Tammy Abraham,10,Willian,10,Che Adams,20,Michael Obafemi,22,Nathan Redmond,16,James Ward-Prowse,23,Pierre-Emile Højbjerg,17,Stuart Armstrong,21,Ryan Bertrand,5,Jack Stephens,35,Jan Bednarek,2,Cédric Soares,1,Alex McCarthy
19,Crystal Palace,West Ham United,31,Vicente Guaita,34,Martin Kelly,5,James Tomkins,12,Mamadou Sakho,3,Patrick van Aanholt,8,Cheikhou Kouyaté,4,Luka Milivojevic,18,James McArthur,7,Max Meyer,9,Jordan Ayew,11,Wilfried Zaha,22,Sebastien Haller,30,Michail Antonio,18,Pablo Fornals,41,Declan Rice,16,Mark Noble,11,Robert Snodgrass,3,Aaron Cresswell,21,Angelo Ogbonna,4,Fabian Balbuena,5,Pablo Zabaleta,13,Roberto
19,Everton,Burnley,1,Jordan Pickford,23,Seamus Coleman,13,Yerry Mina,2,Mason Holgate,19,Djibril Sidibé,10,Gylfi Sigurdsson,8,Fabian Delph,12,Lucas Digne,20,Bernard,7,Richarlison,9,Dominic Calvert-Lewin,19,Jay Rodriguez,9,Chris Wood,11,Dwight McNeil,18,Ashley Westwood,4,Jack Cork,12,Robert Brady,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,26,Phil Bardsley,1,Nick Pope
19,Sheffield United,Watford,1,Dean Henderson,6,Chris Basham,12,John Egan,5,Jack O'Connell,2,George Baldock,7,John Lundstram,16,Oliver Norwood,4,John Fleck,3,Enda Stevens,9,Oliver McBurnie,17,David McGoldrick,9,Troy Deeney,7,Gerard Deulofeu,14,Nathaniel Chalobah,23,Ismaila Sarr,19,Will Hughes,29,Étienne Capoue,21,Kiko,15,Craig Cathcart,27,Christian Kabasele,6,Adrian Mariappa,26,Ben Foster
19,Manchester United,Newcastle United,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,23,Luke Shaw,39,Scott McTominay,17,Fred,26,Mason Greenwood,15,Andreas Pereira,10,Marcus Rashford,9,Anthony Martial,9,Joelinton,12,Dwight Gayle,15,Jetro Willems,24,Miguel Almiron,36,Sean Longstaff,43,Matthew Longstaff,19,Javier Manquillo,20,Florian Lejeune,18,Federico Fernández,5,Fabian Schär,1,Martin Dubravka
19,Leicester City,Liverpool,1,Kasper Schmeichel,21,Ricardo Pereira,6,Jonny Evans,4,Caglar Söyüncü,3,Ben Chilwell,25,Wilfred Ndidi,15,Harvey Barnes,26,Dennis Praet,8,Youri Tielemans,10,James Maddison,9,Jamie Vardy,10,Sadio Mané,9,Roberto Firmino,11,Mohamed Salah,5,Georginio Wijnaldum,14,Jordan Henderson,8,Naby Keita,26,Andrew Robertson,4,Virgil van Dijk,12,Joseph Gomez,66,Trent Alexander-Arnold,1,Alisson Becker
19,Wolverhampton Wanderers,Manchester City,11,Rui Patricio,32,Leander Dendoncker,16,Conor Coady,27,Romain Saiss,2,Matt Doherty,8,Ruben Neves,28,Joao Moutinho,19,Jonny,37,Adama Traoré,9,Raul Jiménez,18,Diogo Jota,10,Sergio Agüero,7,Raheem Sterling,17,Kevin De Bruyne,26,Riyad Mahrez,20,Bernardo Silva,16,Rodri,22,Benjamin Mendy,25,Fernandinho,30,Nicolás Otamendi,2,Kyle Walker,31,Ederson Moraes
20,Brighton & Hove Albion,AFC Bournemouth,1,Mathew Ryan,22,Martin Montoya,4,Shane Duffy,5,Lewis Dunk,33,Daniel Burn,24,Davy Pröpper,8,Yves Bissouma,18,Aaron Mooy,16,Alireza Jahanbakhsh,7,Neal Maupay,11,Leandro Trossard,7,Joshua King,9,Dominic Solanke,19,Junior Stanislas,4,Dan Gosling,29,Philip Billing,22,Harry Wilson,21,Diego Rico,33,Chris Mepham,3,Steve Cook,17,Jack Stacey,12,Aaron Ramsdale
20,Newcastle United,Everton,1,Martin Dubravka,5,Fabian Schär,18,Federico Fernández,20,Florian Lejeune,22,DeAndre Yedlin,14,Isaac Hayden,8,Jonjo Shelvey,24,Miguel Almiron,15,Jetro Willems,9,Joelinton,7,Andy Carroll,27,Moise Kean,9,Dominic Calvert-Lewin,7,Richarlison,26,Tom Davies,10,Gylfi Sigurdsson,11,Theo Walcott,3,Leighton Baines,2,Mason Holgate,5,Michael Keane,19,Djibril Sidibé,1,Jordan Pickford
20,Southampton,Crystal Palace,1,Alex McCarthy,2,Cédric Soares,5,Jack Stephens,35,Jan Bednarek,21,Ryan Bertrand,19,Sofiane Boufal,23,Pierre-Emile Højbjerg,16,James Ward-Prowse,22,Nathan Redmond,10,Che Adams,9,Danny Ings,11,Wilfried Zaha,9,Jordan Ayew,7,Max Meyer,18,James McArthur,4,Luka Milivojevic,22,James McCarthy,44,Jairo Riedewald,12,Mamadou Sakho,5,James Tomkins,34,Martin Kelly,31,Vicente Guaita
20,Watford,Aston Villa,26,Ben Foster,6,Adrian Mariappa,27,Christian Kabasele,15,Craig Cathcart,21,Kiko,29,Étienne Capoue,19,Will Hughes,23,Ismaila Sarr,16,Abdoulaye Doucouré,7,Gerard Deulofeu,9,Troy Deeney,9,Wesley,10,Jack Grealish,8,Henri Lansbury,23,Jota,14,Conor Hourihane,6,Douglas Luiz,18,Matt Targett,30,Kortney Hause,15,Ezri Konsa,27,Ahmed El Mohamady,1,Tom Heaton
20,Norwich City,Tottenham Hotspur,1,Tim Krul,2,Max Aarons,6,Christoph Zimmermann,5,Grant Hanley,12,Jamal Lewis,27,Alexander Tettey,8,Mario Vrancic,17,Emiliano Buendia,18,Marco Stiepermann,11,Onel Hernández,22,Teemu Pukki,10,Harry Kane,20,Dele Alli,19,Ryan Sessegnon,23,Christian Eriksen,18,Giovani Lo Celso,24,Serge Aurier,28,Tanguy Ndombélé,5,Jan Vertonghen,4,Toby Alderweireld,21,Juan Foyth,22,Paulo Gazzaniga
20,West Ham United,Leicester City,1,Lukasz Fabianski,24,Ryan Fredericks,4,Fabian Balbuena,23,Issa Diop,26,Arthur Masuaku,41,Declan Rice,15,Carlos Sánchez,18,Pablo Fornals,10,Manuel Lanzini,8,Felipe Anderson,22,Sebastien Haller,14,Kelechi Iheanacho,11,Marc Albrighton,17,Ayoze Pérez,7,Demarai Gray,24,Nampalys Mendy,20,Hamza Choudhury,28,Christian Fuchs,6,Jonny Evans,5,Wes Morgan,2,James Justin,1,Kasper Schmeichel
20,Burnley,Manchester United,1,Nick Pope,26,Phil Bardsley,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,13,Jeff Hendrick,18,Ashley Westwood,4,Jack Cork,11,Dwight McNeil,9,Chris Wood,10,Ashley Barnes,9,Anthony Martial,10,Marcus Rashford,15,Andreas Pereira,21,Daniel James,31,Nemanja Matic,17,Fred,53,Brandon Williams,5,Harry Maguire,2,Victor Nilsson Lindelöf,18,Ashley Young,1,David De Gea
20,Arsenal,Chelsea,1,Bernd Leno,15,Ainsley Maitland-Niles,21,Calum Chambers,23,David Luiz,77,Bukayo Saka,11,Lucas Torreira,29,Matteo Guendouzi,24,Reiss Nelson,10,Mesut Özil,14,Pierre-Emerick Aubameyang,9,Alexandre Lacazette,9,Tammy Abraham,10,Willian,19,Mason Mount,33,Emerson,17,Mateo Kovacic,7,N'Golo Kanté,28,César Azpilicueta,29,Fikayo Tomori,15,Kurt Zouma,2,Antonio Rüdiger,1,Kepa Arrizabalaga
20,Liverpool,Wolverhampton Wanderers,1,Alisson Becker,66,Trent Alexander-Arnold,12,Joseph Gomez,4,Virgil van Dijk,26,Andrew Robertson,20,Adam Lallana,14,Jordan Henderson,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,10,Sadio Mané,18,Diogo Jota,7,Pedro Neto,29,Ruben Vinagre,28,Joao Moutinho,8,Ruben Neves,32,Leander Dendoncker,19,Jonny,49,Max Kilman,16,Conor Coady,5,Ryan Bennett,11,Rui Patricio
20,Manchester City,Sheffield United,1,Claudio Bravo,2,Kyle Walker,25,Fernandinho,50,Eric Garcia,11,Oleksandr Zinchenko,17,Kevin De Bruyne,16,Rodri,20,Bernardo Silva,26,Riyad Mahrez,10,Sergio Agüero,7,Raheem Sterling,22,Lys Mousset,11,Callum Robinson,3,Enda Stevens,4,John Fleck,16,Oliver Norwood,27,Muhamed Besic,2,George Baldock,5,Jack O'Connell,12,John Egan,6,Chris Basham,1,Dean Henderson
21,Brighton & Hove Albion,Chelsea,1,Mathew Ryan,22,Martin Montoya,15,Adam Webster,5,Lewis Dunk,33,Daniel Burn,18,Aaron Mooy,8,Yves Bissouma,24,Davy Pröpper,46,Steven Alzate,11,Leandro Trossard,7,Neal Maupay,9,Tammy Abraham,22,Christian Pulisic,19,Mason Mount,10,Willian,5,Jorginho,7,N'Golo Kanté,28,César Azpilicueta,15,Kurt Zouma,2,Antonio Rüdiger,24,Reece James,1,Kepa Arrizabalaga
21,Burnley,Aston Villa,1,Nick Pope,26,Phil Bardsley,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,12,Robert Brady,18,Ashley Westwood,4,Jack Cork,11,Dwight McNeil,9,Chris Wood,10,Ashley Barnes,9,Wesley,10,Jack Grealish,17,Trezeguet,3,Neil Taylor,6,Douglas Luiz,11,Marvelous Nakamba,24,Frédéric Guilbert,30,Kortney Hause,40,Tyrone Mings,15,Ezri Konsa,1,Tom Heaton
21,Newcastle United,Leicester City,1,Martin Dubravka,19,Javier Manquillo,5,Fabian Schär,18,Federico Fernández,20,Florian Lejeune,15,Jetro Willems,14,Isaac Hayden,8,Jonjo Shelvey,24,Miguel Almiron,9,Joelinton,13,Yoshinori Muto,14,Kelechi Iheanacho,3,Ben Chilwell,10,James Maddison,8,Youri Tielemans,17,Ayoze Pérez,25,Wilfred Ndidi,28,Christian Fuchs,4,Caglar Söyüncü,6,Jonny Evans,21,Ricardo Pereira,1,Kasper Schmeichel
21,Southampton,Tottenham Hotspur,1,Alex McCarthy,2,Cédric Soares,5,Jack Stephens,35,Jan Bednarek,21,Ryan Bertrand,17,Stuart Armstrong,23,Pierre-Emile Højbjerg,16,James Ward-Prowse,12,Moussa Djenepo,22,Nathan Redmond,9,Danny Ings,10,Harry Kane,27,Lucas Moura,20,Dele Alli,23,Christian Eriksen,28,Tanguy Ndombélé,17,Moussa Sissoko,19,Ryan Sessegnon,5,Jan Vertonghen,4,Toby Alderweireld,24,Serge Aurier,22,Paulo Gazzaniga
21,Watford,Wolverhampton Wanderers,26,Ben Foster,4,Craig Dawson,27,Christian Kabasele,15,Craig Cathcart,21,Kiko,14,Nathaniel Chalobah,29,Étienne Capoue,23,Ismaila Sarr,16,Abdoulaye Doucouré,7,Gerard Deulofeu,9,Troy Deeney,7,Pedro Neto,9,Raul Jiménez,37,Adama Traoré,19,Jonny,28,Joao Moutinho,32,Leander Dendoncker,2,Matt Doherty,27,Romain Saiss,16,Conor Coady,5,Ryan Bennett,11,Rui Patricio
21,Manchester City,Everton,1,Claudio Bravo,27,Joao Cancelo,25,Fernandinho,50,Eric Garcia,22,Benjamin Mendy,8,Ilkay Gündogan,16,Rodri,17,Kevin De Bruyne,26,Riyad Mahrez,9,Gabriel Jesus,47,Phil Foden,7,Richarlison,9,Dominic Calvert-Lewin,26,Tom Davies,8,Fabian Delph,10,Gylfi Sigurdsson,19,Djibril Sidibé,12,Lucas Digne,2,Mason Holgate,13,Yerry Mina,23,Seamus Coleman,1,Jordan Pickford
21,Norwich City,Crystal Palace,1,Tim Krul,2,Max Aarons,6,Christoph Zimmermann,5,Grant Hanley,3,Sam Byram,27,Alexander Tettey,8,Mario Vrancic,17,Emiliano Buendia,23,Kenny McLean,14,Todd Cantwell,22,Teemu Pukki,11,Wilfried Zaha,9,Jordan Ayew,7,Max Meyer,18,James McArthur,4,Luka Milivojevic,22,James McCarthy,44,Jairo Riedewald,12,Mamadou Sakho,5,James Tomkins,34,Martin Kelly,31,Vicente Guaita
21,West Ham United,AFC Bournemouth,1,Lukasz Fabianski,24,Ryan Fredericks,4,Fabian Balbuena,21,Angelo Ogbonna,3,Aaron Cresswell,11,Robert Snodgrass,41,Declan Rice,16,Mark Noble,18,Pablo Fornals,8,Felipe Anderson,22,Sebastien Haller,13,Callum Wilson,9,Dominic Solanke,22,Harry Wilson,4,Dan Gosling,8,Jefferson Lerma,16,Lewis Cook,21,Diego Rico,33,Chris Mepham,3,Steve Cook,2,Simon Francis,12,Aaron Ramsdale
21,Arsenal,Manchester United,1,Bernd Leno,15,Ainsley Maitland-Niles,5,Sokratis Papastathopoulos,23,David Luiz,31,Sead Kolasinac,11,Lucas Torreira,34,Granit Xhaka,19,Nicolas Pépé,10,Mesut Özil,14,Pierre-Emerick Aubameyang,9,Alexandre Lacazette,9,Anthony Martial,10,Marcus Rashford,14,Jesse Lingard,21,Daniel James,31,Nemanja Matic,17,Fred,23,Luke Shaw,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
21,Liverpool,Sheffield United,1,Alisson Becker,66,Trent Alexander-Arnold,12,Joseph Gomez,4,Virgil van Dijk,26,Andrew Robertson,7,James Milner,14,Jordan Henderson,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,10,Sadio Mané,17,David McGoldrick,22,Lys Mousset,3,Enda Stevens,4,John Fleck,16,Oliver Norwood,7,John Lundstram,2,George Baldock,5,Jack O'Connell,12,John Egan,6,Chris Basham,1,Dean Henderson
22,Sheffield United,West Ham United,1,Dean Henderson,6,Chris Basham,12,John Egan,5,Jack O'Connell,2,George Baldock,7,John Lundstram,16,Oliver Norwood,4,John Fleck,3,Enda Stevens,9,Oliver McBurnie,17,David McGoldrick,22,Sebastien Haller,10,Manuel Lanzini,8,Felipe Anderson,26,Arthur Masuaku,16,Mark Noble,41,Declan Rice,5,Pablo Zabaleta,3,Aaron Cresswell,21,Angelo Ogbonna,4,Fabian Balbuena,1,Lukasz Fabianski
22,Crystal Palace,Arsenal,31,Vicente Guaita,34,Martin Kelly,5,James Tomkins,24,Gary Cahill,44,Jairo Riedewald,22,James McCarthy,8,Cheikhou Kouyaté,18,James McArthur,7,Max Meyer,11,Wilfried Zaha,9,Jordan Ayew,9,Alexandre Lacazette,14,Pierre-Emerick Aubameyang,10,Mesut Özil,19,Nicolas Pépé,34,Granit Xhaka,11,Lucas Torreira,31,Sead Kolasinac,23,David Luiz,5,Sokratis Papastathopoulos,15,Ainsley Maitland-Niles,1,Bernd Leno
22,Chelsea,Burnley,1,Kepa Arrizabalaga,24,Reece James,2,Antonio Rüdiger,4,Andreas Christensen,28,César Azpilicueta,8,Ross Barkley,5,Jorginho,19,Mason Mount,10,Willian,9,Tammy Abraham,20,Callum Hudson-Odoi,9,Chris Wood,13,Jeff Hendrick,11,Dwight McNeil,4,Jack Cork,18,Ashley Westwood,25,Aaron Lennon,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,1,Nick Pope
22,Everton,Brighton & Hove Albion,1,Jordan Pickford,19,Djibril Sidibé,5,Michael Keane,2,Mason Holgate,12,Lucas Digne,11,Theo Walcott,26,Tom Davies,10,Gylfi Sigurdsson,20,Bernard,9,Dominic Calvert-Lewin,7,Richarlison,11,Leandro Trossard,7,Neal Maupay,16,Alireza Jahanbakhsh,30,Bernardo,6,Dale Stephens,24,Davy Pröpper,22,Martin Montoya,5,Lewis Dunk,4,Shane Duffy,15,Adam Webster,1,Mathew Ryan
